id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
531677,Bright room in the Gran Via!!!!,2613319,David,Centro,Universidad,40.42286,-3.70236,Private room,34,2,529,2021-09-09,4.89,1,150,6,
536574,Junior Rent,447969,Javier,Arganzuela,Delicias,40.39317,-3.69358,Entire home/apt,70,3,3,2015-10-14,0.04,1,0,0,
537234,Single Naranja en casa de artista,2638528,Miguel,Arganzuela,Palos de Moguer,40.40108,-3.69113,Private room,21,1,24,2019-12-31,0.22,2,254,5,
541406,Enjoy madrid with all your family,2661721,Tony,Ciudad Lineal,Costillares,40.46905,-3.66637,Entire home/apt,300,5,0,,,1,0,0,
544736,SUNNY & EASY ACCESIBLE BEDROOM,1284868,Rocio,Chamartín,Hispanoamérica,40.45841,-3.67598,Private room,21,2,40,2016-09-19,0.42,2,329,5,
545174,MADRID - MONCLOA,2680319,Paula,Chamberí,Gaztambide,40.43474,-3.71233,Entire home/apt,40,1,4,2013-12-22,0.05,1,0,0,
547050,"LUMINOUS, cozy, next to Retiro Park",2690005,Ulia,Retiro,Ibiza,40.42159,-3.67713,Private room,43,5,1,2013-07-01,0.01,1,87,0,
548995,CHIC and CENTRAL apartment +WIFI,2673517,Sylvia,Retiro,Ibiza,40.419,-3.67774,Entire home/apt,90,7,148,2020-03-07,1.37,1,293,2,VT-3072
549664,SPACIOUS ROOM WITH BATHROOM,2702003,Arancha,Villa de Vallecas,Casco Histórico de Vallecas,40.37057,-3.61511,Private room,50,1,1,2015-04-21,0.01,1,180,0,
552183,Nice apartment. historic center Mad,2713304,Belén,Centro,Cortes,40.41309,-3.69775,Private room,35,2,263,2020-03-08,2.40,1,350,2,
560941,"★WORKATION★ Salamanca - Central, exclusive",596469,Gabriel Avalos,Salamanca,Recoletos,40.42297,-3.69095,Entire home/apt,149,5,25,2021-08-23,0.29,27,314,2,
565152,wonderful aparment in lavapies !!,2779192,Wanda,Centro,Embajadores,40.40683,-3.69932,Entire home/apt,54,3,182,2020-10-02,2.08,1,81,16,VT-8490
566241,LOVELY APARTMENT CLOSE TO REINA SOFIA MUSEUM,2785251,Susana,Centro,Embajadores,40.40913,-3.699,Entire home/apt,50,90,30,2014-02-26,0.28,2,0,0,
568190,"Rooms to rent to students,tourists",2795931,Pilar,Latina,Puerta del Angel,40.41016,-3.72863,Private room,20,2,195,2017-09-24,2.06,1,253,0,
570158,Stanza- Carina,2347489,Jeanet,Tetuán,Cuatro Caminos,40.447,-3.70291,Private room,20,7,35,2020-10-31,0.32,1,313,3,
572048,Rooms to rent in a shared flat,1689652,Alfredo,Chamberí,Trafalgar,40.42993,-3.70339,Private room,30,3,0,,,1,0,0,
576487,"House in Barajas, close to AIRPORT andIFEMA",2312712,Pilar,Barajas,Casco Histórico de Barajas,40.4739,-3.57583,Entire home/apt,79,1,410,2020-05-09,3.77,1,68,13,
578731,"CENTRIC, QUIET, BRIGHT APARTMENT.",2847013,Santiago,Centro,Universidad,40.42551,-3.70812,Entire home/apt,80,2,338,2020-03-15,3.14,4,230,0,VT680
588382,Apartment in the center of Madrid,2902269,Ane,Centro,Embajadores,40.41151,-3.70257,Entire home/apt,190,2,5,2014-05-19,0.05,1,0,0,
588518,Penthouse with Stunning Balcony Near Plaza Mayor,2267893,Ana,Centro,Palacio,40.4158,-3.70962,Entire home/apt,200,2,57,2021-08-23,0.74,1,352,1,VT-12828
590710,Single/Double private room,2913511,Amparo,Usera,San Fermín,40.36725,-3.68875,Private room,35,4,57,2017-10-31,0.52,1,314,0,
595055,ROOM DUPLEX-ATICO NEAR MADRID RIO,2940355,Teresa,Carabanchel,Comillas,40.39523,-3.7132,Private room,24,2,19,2015-09-27,0.24,1,314,0,
598771,Atocha Attic - Unbeatable Location,2678039,Miguel,Arganzuela,Palos de Moguer,40.40661,-3.6952,Entire home/apt,85,3,79,2021-07-29,0.88,1,323,1,
599134,Cosy Plaza Mayor apartment in central Madrid,1567773,Lara,Centro,Sol,40.41596,-3.70846,Private room,33,30,7,2012-10-01,0.06,1,87,0,
599885,ALEGRE Y LUMINOSA HABITACIÓN CENTRO,2214378,Noemí,Centro,Justicia,40.42397,-3.69721,Private room,29,4,160,2021-06-13,1.46,1,26,14,
604150,El Rincón de Serrano,2990747,Raúl,Salamanca,Castellana,40.4312,-3.68502,Entire home/apt,110,30,2,2013-09-19,0.02,1,222,0,
604632,habitacion luminosa madrid-centro,2993477,Luna,Tetuán,Berruguete,40.457,-3.70436,Private room,25,1,42,2019-02-09,0.55,3,345,1,
605339,NiceStay_HighValue_Orange RoomWIFI,2783896,Ivaylo,Latina,Lucero,40.40743,-3.74293,Private room,19,3,184,2021-05-21,1.69,3,67,13,
606923,Habitación+baño+cocina privada -Aravaca - Madrid,2581715,Myriam,Moncloa - Aravaca,Aravaca,40.45021,-3.78733,Private room,28,2,24,2021-05-06,0.71,2,67,3,
607548,Attic with views and large Terrace,3010452,Aurora,Puente de Vallecas,San Diego,40.39366,-3.66535,Private room,45,2,3,2014-04-07,0.03,1,0,0,
608742,Central and quiet.,3017315,Cristina,Centro,Palacio,40.41744,-3.70873,Entire home/apt,61,2,466,2021-06-26,4.37,5,50,16,
610675,"Beautiful attic, best location.",2174652,María,Centro,Sol,40.41769,-3.69974,Entire home/apt,70,3,7,2015-08-17,0.08,1,0,0,
616027,"Quiet room well located, Av.America",3053021,Sonia,Chamartín,Prosperidad,40.43922,-3.67574,Private room,23,1,74,2016-06-22,0.68,1,0,0,
618576,Puerta del Sol - Palacio Real.,3017315,Cristina,Centro,Palacio,40.41771,-3.70925,Entire home/apt,64,2,307,2021-06-27,2.81,5,45,9,
624470,"Cool room @La Latina, fresh & quiet",130502,Patricia,Centro,Embajadores,40.40753,-3.70517,Private room,15,14,6,2013-07-10,5.14,4,309,1,
625566,DUPLEX AT MADRID CENTER WITH POOL,2773350,Ainhoa,Arganzuela,Acacias,40.40349,-3.70418,Entire home/apt,60,2,25,2017-01-02,0.27,1,0,0,
628394,Luxurious Duplex (3 heights) in Sol,3121587,Pullover,Centro,Sol,40.4173,-3.70208,Entire home/apt,279,2,65,2020-05-11,1.05,4,243,0,
631737,"Chamartin, Large, Warm, Calm & lux",3141727,Esther,Chamartín,Castilla,40.47143,-3.6748,Entire home/apt,75,3,1,2012-09-14,0.01,1,0,0,
643471,CHEAP & NICE B&B IN MADRID CENTRE,3290138,Juan Jesus,Centro,Embajadores,40.41256,-3.70373,Private room,10,3,53,2015-06-01,0.61,2,0,0,
644656,Room NEXT TO THE METRO!!,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,25,7,2,2021-02-07,0.09,2,314,1,
647376,LA LATINA AMAZING NEIGHBORHOOD !!,1091014,Carlos Joaquín,Centro,Palacio,40.41163,-3.70822,Entire home/apt,58,30,16,2020-02-24,0.16,1,194,0,VT1323
653582,Big nice fresh room @ La Latina,130502,Patricia,Centro,Embajadores,40.40937,-3.70639,Private room,17,14,1,2013-01-03,0.01,4,41,0,
655514,Room for one or two people,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,30,3,0,,,2,345,0,
656520,"Studio in Lavapies , Madrid",1375487,Juan Carlos,Centro,Embajadores,40.40969,-3.70457,Entire home/apt,65,5,28,2019-11-14,0.31,1,221,0,
659887,Habitación amplia y comoda centro Madrid,3329487,Nicolás,Retiro,Pacífico,40.40264,-3.68309,Private room,29,14,5,2017-12-22,0.08,2,223,0,
663761,Habitacion con litera para 2 o 3,3352121,Fran&Joni,Villa de Vallecas,Casco Histórico de Vallecas,40.37093,-3.62298,Private room,23,1,4,2015-12-06,0.05,1,0,0,
668753,Sunny bdm. One of Madrid best areas,3385307,Iguacel,Chamberí,Trafalgar,40.43287,-3.7007,Private room,46,4,82,2019-10-02,0.87,2,350,0,
676566,Up to 4 people flat central Madrid,3317937,Félix,Retiro,Pacífico,40.40222,-3.68096,Entire home/apt,75,3,95,2018-10-07,0.90,1,328,6,VT-12016
678413,LOVELY & BOHEMIAN IN MADRID HEART,3451933,Andrea,Arganzuela,Acacias,40.40419,-3.70383,Entire home/apt,70,5,23,2018-12-22,0.24,1,314,0,
680784,Habitacion Madrid Centro MUY BIEN SITUADO!,3466426,Pedro,Centro,Universidad,40.42136,-3.70541,Private room,48,3,7,2019-07-31,0.07,1,343,0,
682889,"Charming attic, center of Madrid",150072,Esther,Centro,Embajadores,40.4064,-3.70898,Entire home/apt,90,3,0,,,1,333,0,
683208,Elegant & Confortable apartment in the center,9228673,Home At Homes,Salamanca,Lista,40.43189,-3.67793,Entire home/apt,280,5,54,2019-10-31,0.51,11,253,0,VT-19
683969,I share my flat.Two bedroom.Women.,3487329,KMitocondria,Carabanchel,Puerta Bonita,40.37609,-3.74279,Entire home/apt,20,1,1,2015-08-26,0.01,1,0,0,
684564,"ROYAL PALACE, OPERA, PLAZA MAYOR, LATINA, SOL",1941314,Xavier,Centro,Palacio,40.41747,-3.70979,Entire home/apt,108,3,137,2019-10-26,1.41,1,49,0,
685152,house-hotel,3494012,Farah Maria,Hortaleza,Pinar del Rey,40.4696,-3.65012,Entire home/apt,154,4,79,2020-05-01,1.18,3,339,4,
688795,PENTHOUSE FELIPE III - PLAZA MAYOR BALCONY,1732442,Anouk,Centro,Sol,40.41584,-3.70683,Entire home/apt,300,3,129,2020-01-10,1.54,9,336,0,VT-716
689099,Lujo a tu alcance,3357259,Mercedes,Ciudad Lineal,Costillares,40.47444,-3.67135,Private room,40,1,15,2015-10-11,0.14,1,0,0,
691344,hab individual  en madrid,655088,Elsa,Arganzuela,Delicias,40.39992,-3.69537,Private room,22,2,73,2017-05-28,0.68,3,73,0,
691458,Habitación doble  luminosa,655088,Elsa,Arganzuela,Delicias,40.40066,-3.69719,Private room,37,2,21,2018-05-01,0.27,3,72,0,
692358,Amazing 11th floor with a/a for 8 people,3540348,Román,Villaverde,Los Angeles,40.36089,-3.69594,Entire home/apt,84,3,192,2021-09-06,1.78,6,140,19,VT1962
692855,LOVELY APT AT THE CENTER: LA LATINA,3544353,Miguel,Centro,Palacio,40.41261,-3.7088,Entire home/apt,75,3,222,2019-09-18,2.15,1,253,0,
694867,Tranquilo y cómodo apartamento en Madrid 5PAX,3540348,Román,Villaverde,Los Angeles,40.35701,-3.69643,Entire home/apt,60,3,173,2019-05-28,2.26,6,149,11,VT-2392
695909,Madrid Central Modern Apartment,3021792,Jose,Centro,Universidad,40.4256,-3.70436,Entire home/apt,139,7,216,2020-01-28,3.48,1,10,0,
696928,alquilo habitación,3569462,Claudia,Salamanca,Lista,40.43003,-3.67429,Shared room,50,2,55,2018-11-04,0.90,2,365,0,
697858,Cosy double room Madrid,3571619,Fernando,Tetuán,Bellas Vistas,40.45519,-3.706,Private room,35,1,47,2020-03-02,1.38,1,0,0,
704155,Apartment  in the center of Madrid,3606346,José,Centro,Embajadores,40.41389,-3.70461,Entire home/apt,7034,3,256,2021-08-14,2.39,6,25,10,
708275,"""Great Velazquez Apartment & Area""",2785251,Susana,Chamartín,El Viso,40.44374,-3.68161,Entire home/apt,50,60,5,2013-06-11,0.05,2,364,0,
709208,Apartment in the heart of Madrid,3648882,Luz,Centro,Sol,40.41697,-3.70732,Entire home/apt,69,2,553,2020-03-13,5.10,1,253,0,
710156,HB 2 AIRPORT/IFEMA,3654886,Sara,Barajas,Alameda de Osuna,40.45319,-3.592383,Private room,28,1,178,2019-08-09,1.64,2,4,2,
716292,Just in the centre: Malasaña/Chueca,3691303,Paloma,Centro,Universidad,40.42616,-3.70263,Entire home/apt,95,10,78,2020-02-16,0.84,1,254,2,
717313,Unique stylish near Royal Palace,3698406,Arman,Centro,Palacio,40.41222,-3.71365,Entire home/apt,85,3,164,2021-07-03,1.72,1,222,4,
721057,City Centre NO HIGH WEEKEND RATES,1954334,Mike,Centro,Embajadores,40.41045,-3.70105,Entire home/apt,54,2,637,2021-07-25,6.29,1,124,13,
721377,40M2 LOFT GREAT FOR STUDENT 100M WF,3724500,Lucrecia,Fuencarral - El Pardo,Valverde,40.50069,-3.68994,Entire home/apt,50,7,32,2020-01-12,0.30,1,313,4,
723088,LOVELY FLAT IN PLAZA DE CHUECA,2555202,Norah,Centro,Justicia,40.42536,-3.69887,Entire home/apt,75,3,160,2019-06-16,1.50,1,298,1,
724700,"2 APT CENTRO MADRID, TIRSO DE MOLINA",3746437,Nuria,Centro,Embajadores,40.4107,-3.70253,Entire home/apt,80,30,32,2019-12-23,0.41,3,115,1,VT-0012
724901,Beautiful flat in Madrid Moncloa,3747503,Mariola,Chamberí,Vallehermoso,40.43998,-3.71405,Entire home/apt,150,365,0,,,2,365,0,
727588,"CENTRIC NEAR TO M30, 2 BEDROOMS",498646,Irma,Puente de Vallecas,San Diego,40.39368,-3.66975,Entire home/apt,45,30,24,2019-06-28,0.32,4,342,2,
730347,APARTMENT FOR 6 PEOPLE LOCATED IN PLAZA MAYOR,3797913,Rocio,Centro,Sol,40.41534,-3.70757,Entire home/apt,140,2,159,2019-11-28,1.88,5,345,0,VT-52
730502,APARTMENT FOR 6 PEOPLE LOCATED IN THE CITYCENTRE,3797913,Rocio,Centro,Palacio,40.41826,-3.71244,Entire home/apt,79,3,27,2021-05-25,0.50,5,270,3,VT-51
733365,A place for your accommodation,3821608,Charo,Chamberí,Arapiles,40.43653,-3.70421,Private room,28,2,52,2020-03-12,0.62,1,304,2,
734053,Independent room for students,3825783,Elisa,Retiro,Ibiza,40.41731,-3.6731,Private room,50,30,4,2020-05-26,0.07,1,195,0,
738837,"Agradable, funcional y luminoso (Tirso, La Latina)",3771869,Alix,Centro,Embajadores,40.40812,-3.70531,Entire home/apt,48,3,138,2019-12-17,1.44,1,187,4,VT-5301
747873,Stylish apartment in the city center,1625657,Matias,Centro,Universidad,40.42329,-3.70833,Entire home/apt,88,1,266,2020-02-26,2.46,3,0,4,VT-6783
748854,Host family in the center of Madrid,1888816,Margarita,Arganzuela,Acacias,40.40333,-3.7025,Private room,21,5,151,2021-08-13,1.44,4,153,6,
749957,Estudio en el Paseo del Pintor Rosa,124972,Luisa,Moncloa - Aravaca,Argüelles,40.42796,-3.72054,Entire home/apt,40,14,13,2019-07-15,0.13,2,301,0,
750257,Holiday Estudio  Madrid Center,130907,Dana,Centro,Universidad,40.42057,-3.70486,Entire home/apt,75,5,23,2016-10-18,0.24,3,314,0,
751527,Gran apartamento Plaza de España (ref. VT-2053),3951702,Juan Antonio,Centro,Universidad,40.42482,-3.71084,Entire home/apt,205,5,59,2020-03-16,0.58,1,89,0,VT-2053
751530,Downtown Apartment.PLAZA MAYOR.Wifi.Cozy.Cleansed.,3898452,Consuelo,Centro,Sol,40.41429,-3.70649,Entire home/apt,47,3,440,2021-08-21,4.08,2,247,3,VT-12957
752424,2br Apartment La Latina / Rastro,216570,Miguel,Centro,Embajadores,40.40687,-3.70917,Entire home/apt,110,3,114,2018-09-30,1.06,1,0,0,
752515,WIFI. Big Bargain. Cosy. Charm. :),3438657,Áureo,Centro,Embajadores,40.41233,-3.70641,Entire home/apt,51,2,209,2019-01-11,2.03,2,316,0,
752883,ALQUILO HABITACIÓN MUY LUMINOSA. MÍNIMO 6 MESES,3960415,Cristina,Latina,Puerta del Angel,40.40788,-3.73147,Private room,45,200,0,,,1,358,0,
754678,APARTMENT IN THE CENTRE OF MADRID.,3961468,Domingo,Centro,Cortes,40.41382,-3.69514,Entire home/apt,156,3,264,2021-06-26,2.57,1,315,6,
755535,LOVELY ROOM & NEAR WANDA´S STADIUM,2536524,Marina,San Blas - Canillejas,Arcos,40.42761,-3.6158,Private room,21,10,16,2017-01-01,0.17,5,2,0,
755587,Centro/Apartm/Plaza Mayor/Wifi/cozy,3898452,Consuelo,Centro,Palacio,40.41497,-3.70853,Entire home/apt,55,3,391,2020-03-09,3.67,2,197,3,VT-12958
756707,★THE GEM. Steps away from everywhere★,3983613,Raul,Centro,Sol,40.41805,-3.70848,Entire home/apt,85,2,176,2019-04-07,1.64,5,164,4,VT250
758670,LOVELY ROOM & NEAR WANDA´S STADIUM,2536524,Marina,San Blas - Canillejas,Arcos,40.4267,-3.61631,Private room,21,10,17,2016-09-11,0.23,5,261,0,
759575,Madrid center-Fuencarral pedestrian,690223,Alejandro,Centro,Justicia,40.42333,-3.69989,Entire home/apt,98,3,58,2017-12-24,0.57,1,330,0,
760482,Dúplex-Penthouse Cuzco-Castellana Smart,4008643,Antonio : Smart Apartments Madrid,Tetuán,Castillejos,40.45989,-3.69472,Entire home/apt,163,2,92,2019-10-16,0.91,4,0,0,4588
761095,Compostela Suites Madrid Airport / 2BD,4012305,Compostela,San Blas - Canillejas,Rejas,40.44791,-3.57918,Entire home/apt,85,1,40,2017-04-15,0.47,3,362,4,
761098,Compostela Suites Madrid Aeropuerto,4012305,Compostela,San Blas - Canillejas,Rejas,40.44655,-3.58128,Entire home/apt,57,1,33,2021-08-18,0.49,3,362,7,
761159,DOWNTOWN-APARTMENT-PLAZA MAYOR-COZY-WIFI-PARKING.,4012290,Alberto,Centro,Sol,40.41399,-3.70776,Entire home/apt,47,3,420,2020-03-01,3.90,2,209,3,VT-12959
762701,Madrid Apartment Esparteros,378073,Alvaro,Centro,Sol,40.41522,-3.70414,Entire home/apt,106,25,42,2021-07-25,0.48,8,313,2,VT384
763214,ROYAL PALACE - THE OLD TOWN  MADRID,4032439,Maria,Centro,Palacio,40.40789,-3.71404,Entire home/apt,60,3,91,2020-01-20,1.02,1,253,0,
766160,Estudio en pleno centro de Madrid,4036376,Ana,Centro,Embajadores,40.41189,-3.70107,Entire home/apt,55,1,359,2021-09-04,3.73,3,292,6,
768311,Precioso estudio y terraza en el corazón de Madrid,4053105,Begoña,Centro,Palacio,40.41166,-3.71007,Entire home/apt,58,2,159,2021-07-24,1.50,1,286,7,VT 5138
769210,Amplia habitación 1 persona,2695144,May,Hortaleza,Piovera,40.46154,-3.63003,Private room,34,3,22,2015-10-31,0.26,1,88,0,
772646,Hermoso loft  Puerta del Sol centro - María,3606346,José,Centro,Sol,40.41403,-3.70453,Entire home/apt,104,3,164,2019-07-23,1.60,6,61,0,
773608,Centric bright  large room in Malasaña,2991925,Diego,Chamberí,Trafalgar,40.42874,-3.6996,Private room,31,1,41,2020-01-16,0.40,3,0,1,
773861,PENTHOUSE ROOFTOP TERRACE ANTON MARTIN - CINE DORÉ,1732442,Anouk,Centro,Embajadores,40.41123,-3.69872,Entire home/apt,210,3,142,2020-02-19,1.48,9,0,0,VT-521
773990,Apartamento en Centro Madrid +WIFI,4083688,Mari Paz,Centro,Embajadores,40.40997,-3.70155,Entire home/apt,50,3,214,2020-01-26,2.02,8,343,3,
774008,PADDLE POOL ROOM LUXURY,4083766,Sonia,Ciudad Lineal,Costillares,40.47974,-3.66852,Private room,35,2,0,,,3,88,0,
779960,Sunny loft close to museums and Atocha,4112877,Susa,Centro,Embajadores,40.40869,-3.6975,Entire home/apt,88,3,170,2021-07-02,2.33,6,76,11,
780397,Nice flat in Madrid city centre,4068975,Alvaro,Arganzuela,Palos de Moguer,40.40115,-3.69657,Entire home/apt,149,3,22,2017-06-12,0.27,1,47,0,
781012,Single room in La Latina citycenter,4118311,Esther,Centro,Embajadores,40.40876,-3.70878,Private room,35,2,32,2020-02-09,0.38,1,342,0,
783647,alquilo habitacion con baño,4132185,Pilar,Ciudad Lineal,Costillares,40.47731,-3.66659,Private room,22,1,20,2019-11-16,0.30,2,358,0,
785506,Madrid Apartment Retiro Park,378073,Alvaro,Retiro,Jerónimos,40.4131,-3.69043,Entire home/apt,106,25,25,2019-12-30,0.38,8,313,1,VT3067
793618,Luxury home in an old Convent.,23603298,HeimaHomes,Centro,Palacio,40.41027,-3.7122,Entire home/apt,212,1,336,2021-08-06,3.28,20,281,6,03/175031.9/17
793622,NEW BETWEEN GRAN VIA AND SOL (WIFI),4181071,Jorge,Centro,Palacio,40.42162,-3.71158,Entire home/apt,65,5,41,2017-09-26,0.41,1,0,0,
795877,Prime location 40 m PLaza MAYOR,4192385,Renata,Centro,Palacio,40.41411,-3.70862,Entire home/apt,58,3,52,2018-06-12,0.50,1,224,0,
797030,Cosy flat with terrace near subway,4198169,Willem,San Blas - Canillejas,Simancas,40.43602,-3.63506,Entire home/apt,51,4,241,2020-03-01,2.26,1,284,12,VT-1516
804681,Habitacion cerca del aeropuerto Barajas,4235741,Carlos,Barajas,Timón,40.47281,-3.58827,Private room,28,60,1,2017-07-14,0.02,2,365,0,
814586,Charmy Apartment Chueca's Square,4277536,Andrea Y Daniel,Centro,Justicia,40.42242,-3.69674,Entire home/apt,125,1,155,2021-06-24,1.48,2,349,16,VT-4753
814647,"Alojamiento en familia, Madrid",4159117,Raquel,San Blas - Canillejas,Salvador,40.4403,-3.63464,Private room,30,90,0,,,1,365,0,
814731,Apartamento vistas a la Catedral.,4280501,Mariano,Centro,Embajadores,40.41089,-3.70689,Shared room,17,360,0,,,2,356,0,
814870,Cozy  room in Madrid - Atocha (3),4281126,Carmen,Retiro,Jerónimos,40.4077,-3.68473,Private room,20,1,37,2019-10-15,0.35,3,258,4,
817184,wonderful apartment in the center.,4292037,Miguel,Centro,Cortes,40.4112,-3.69567,Entire home/apt,50,2,245,2020-01-14,2.35,5,262,0,
821860,Madirid Historical Center.Bathroom,4280501,Mariano,Centro,Embajadores,40.41013,-3.70453,Private room,59,2,386,2019-12-18,4.13,2,341,0,
828095,Your Room in Madrid,2333408,Lilliana,San Blas - Canillejas,Salvador,40.44214,-3.63756,Private room,32,2,4,2018-08-31,0.05,1,364,0,
832102,Apartment in Chamberi,4356259,Rocío,Chamberí,Almagro,40.43715,-3.69866,Entire home/apt,90,90,9,2019-04-14,0.11,1,365,0,
833871,Beautiful apartment in the center,4292037,Miguel,Centro,Universidad,40.42556,-3.70175,Entire home/apt,58,2,183,2019-10-18,1.73,5,286,0,
834562,NICE FAMILY APARTMENT 120SQ. METER,4365768,Vicente,Barajas,Timón,40.46913,-3.58258,Entire home/apt,99,1,187,2020-03-02,1.84,1,105,6,
834675,El gusto por los nuevos encuentros,4190662,Victoria,Puente de Vallecas,Numancia,40.39826,-3.66722,Private room,26,2,123,2019-10-09,1.30,1,89,0,
835333,"Best Design, Comfort and Location",153391,Fernando,Centro,Sol,40.41901,-3.70631,Entire home/apt,46,1,250,2020-01-06,2.50,1,293,3,
838698,Big cozy room in Atocha (2),4281126,Carmen,Retiro,Pacífico,40.40646,-3.68289,Private room,25,1,519,2020-03-07,5.65,3,222,0,
838712,Cozy room - Atocha (1),4281126,Carmen,Retiro,Pacífico,40.40625,-3.68479,Private room,21,1,216,2020-01-31,2.10,3,253,0,
840561,Cute and cozy apartment,4279976,María,Moncloa - Aravaca,Ciudad Universitaria,40.44919,-3.71006,Entire home/apt,100,2,6,2013-03-09,0.06,1,6,0,
842078,GRAN VIA chic & chill  WIFI-A/C,4396676,Vale,Centro,Sol,40.41726,-3.70269,Entire home/apt,66,90,31,2014-05-02,0.33,1,262,0,
844856,Modern Flat between Puerta del Sol & Palacio Real,4410687,Luis Manuel,Centro,Palacio,40.41498,-3.70891,Entire home/apt,123,3,49,2021-07-10,1.30,1,157,7,VTXXXX
846558,Clean room in the heart of Madrid,2489796,Ernesto,Centro,Sol,40.41858,-3.70077,Private room,25,28,561,2020-01-03,5.56,1,134,2,
847273,Apartamento en Madrid ideal grupos,4424222,Francisco,Moratalaz,Marroquina,40.40721,-3.64994,Entire home/apt,140,3,82,2019-03-20,0.80,4,79,2,
847724,YOUR CUTE PRIVATE ROOM & BATHROOM,1331093,Hector Miguel,Centro,Palacio,40.41826,-3.71188,Private room,60,2,1,2013-11-10,0.01,2,340,0,
849939,Madrid´s La Latina Violet Room,4433597,Lucas,Centro,Embajadores,40.40903,-3.70786,Private room,24,1,17,2013-08-11,0.17,1,0,0,
851311,Apartamento en Malasaña,4424070,Fermín,Centro,Universidad,40.42294,-3.70468,Entire home/apt,59,4,34,2019-12-18,0.48,1,0,0,VT-6501
851520,Penthouse 20floor. Amazing Views!!! Best Area!,3624597,Brickell,Moncloa - Aravaca,Argüelles,40.42632,-3.71422,Entire home/apt,56,4,43,2016-06-12,0.43,2,4,2,
853804,Lovely Apartment near Gran vía,4247556,Julio,Centro,Universidad,40.42741,-3.70807,Entire home/apt,95,8,50,2019-03-28,0.60,1,150,0,
855155,flat in Madrid close to the center,4473761,Mari Carmen,Latina,Campamento,40.39742,-3.76862,Private room,30,1,12,2017-09-10,0.16,2,365,0,
856669,PLAZA SANTA ANA,584351,Pablo,Centro,Cortes,40.41454,-3.6991,Entire home/apt,70,3,92,2020-02-17,0.90,3,0,0,
862462,BOHEMIAN APT MADRID OLD TOWN CENTRE,2456671,José & María,Centro,Palacio,40.40964,-3.71139,Entire home/apt,55,1,288,2019-12-18,2.86,3,72,0,VT-7899
